FlorentineDrawings_IdentifierBB1961,City,City_URI,Country,Country_URI,Collection_main,Collection_URI_main,Collection_sub,Collection_URI_sub,Former_collection,Former_collection_URI,BB_1961_Inventory_number,Inventory_number_correction,BB_1961_number_letter,BB_1961_number_letter_NoSpace,BB_1961_figure number_recto,BB_1961_figure number_verso,BB_1961_plate number,BB_1961_Artist_NoQualifier,Artist_URI_1961,BB_1961_Qualifier,BB_1961_title_recto,BB_1961_title_verso,BB_1961_title_correction,BB_1961_technique_recto_1,BB_1961_technique_recto_1_URI,BB_1961_technique_recto_2,BB_1961_technique_recto_2_URI,BB_1961_technique_recto_3,BB_1961_technique_recto_3_URI,BB_1961_technique_recto_4,BB_1961_technique_recto_4_URI,BB_1961_technique_recto_5,BB_1961_technique_recto_5_URI,BB_1961_technique_verso_1,BB_1961_technique_verso_1_URI,BB_1961_technique_verso_2,BB_1961_technique_verso_2_URI,BB_1961_technique_verso_3,BB_1961_technique_verso_3_URI,BB_1961_technique_verso_4,BB_1961_technique_verso_4_URI,BB_1961_text_recto,BB_1961_text_verso,BB_1938_number_letter,BB_1938_number_letter_NoSpace,BB_1938_Artist_NoQualifier,Artist_URI_1938,BB_1938_Qualifier,BB_1938_title_recto,BB_1938_title_verso,BB_1938_text_recto,BB_1938_text_verso,BB_1903_number_letter,BB_1903_number_letter_NoSpace,BB_1903_Artist_NoQualifier,Artist_URI_1903,BB_1903_Qualifier,BB_1903_title_recto,BB_1903_title_verso,BB_1903_text_recto,BB_1903_text_verso,Cataloguer's Comments,Cataloguer's Question
000572A-Berenson1961,Dijon,http://sws.geonames.org/3021372,France,http://sws.geonames.org/3017382,Musée des beaux-art de Dijon,http://viaf.org/viaf/124290561/,Cabinet d'arts graphiques,,,,,,572 A,572A,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Pilato seduto in trono sotto un baldacchino semicircolare fra due laici e due rabbini vestiti come monaci, si lava le mani sopra un bacile retto da un servo che mesce acqua da una brocca, mentre a destra un gruppo di guardie spinge avanti il Cristo",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,572 A,572A,,,,"Christ before Pilate. The Procurator of Judaea enthroned under a semicircular baldachin between two laymen and two rabbis dressed as monks, reaches forward to hold his hands over a basin held by a footman who poors water out of a pitcher. To the right guards bring in Our Lord. The scene is placed in the pretorium with door opening on a river and a bridge",,Dates from last years of Quattrocento and interesting as being at once intensely Botticellian and yet a drawing that few if any students would be tempted to assign to the master himself. But assistants who drew like this could easily have painted pictures like the Boston Madonna with the infant John and similar confections,,,,#N/A,,,,,,,Drawing missing in BB 1903,
0000582-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,2686,,582,582,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Alla presenza di astanti stupefatti, un Re si china a sollevare il lenzuolo funebre da due giovani che San giovanni Evangelista ha riportato in vita",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,582,582,,,,King lifting shroud off two young men whom St. John the evangelist has just brought to life,,Probably a tracing from a Botticellian drawing made for an embroidery. The original must have been companion to my 576.A,,582,582,"Botticelli, Sandro",,,,,,,,
0000583-Berenson1961,Paris,http://sws.geonames.org/2988507,France,http://sws.geonames.org/3017382,Musée du Louvre,http://viaf.org/viaf/130895627/,,,,,679,,583,583,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Il giovane San Giovanni Evangelista abbraccia i piedi del Cristo morto (del quale null'altro si vede), mentre un Angelo stante regge un candelabro",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,583,583,,,,"The young Evangelist embraces the feet of the dead Christ (of whom no more is visible), while an angel stands by holding a candelabrum",,Crudo but not unlikely a contemporary copy of an original of about 1490,,583,583,"Botticelli, Sandro",,,,,"Crude, and of a quality scarcely as good as Carli's, whom it suggests, but not without a touch of the fascination adhering to Botticelli's even worst followers",,,
000570B-Berenson1961,Berlin,http://sws.geonames.org/2950159,Germany,http://sws.geonames.org/2921044,Kupferstichkabinett,http://viaf.org/viaf/132000764/,,,,,5135,,570 B,570B,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Cinque Apostoli che ascoltano una semplice donna genuflessa,,,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,570 B,570B,,,,Five apostles listening to the supplication of a kneeling woman,,"I used to ascribe this to ""Amico di Sandro"" but now see that is very close to Botticelli except in quality. It may be a studio copy of part of a composition by the master, dating from about 1490 and representing the Story of the Woman of Canaan (Matthew xv: 21-28)",,43,43,Amico di Sandro,http://vocab.getty.edu/ulan/500190835,,,,,,,
0000561-Berenson1961,Berlin,http://sws.geonames.org/2950159,Germany,http://sws.geonames.org/2921044,Kupferstichkabinett,http://viaf.org/viaf/132000764/,,,,,,,561,561,197,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,"Ottantacinque fogli con illustrazioni per la Divina Commedia di Dante: per l'Inferno (eccettuati i canti I, IX, X, XII, XIII, XV, XVI ora nella Biblioteca Vaticana ed i Canti II, III, IV, V, VI, XI, XIV mai rinvenuti), per tutto il Purgatorio e per il Paradiso (meno i Canti XXXI e XXXIII)",,,metalpoint,getty_metalpoint,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,"Secondo la mia opinione queste illustrazioni non possono essere anteriori al 1490, mentre la datazione suggerita da altri critici oscilla tra il 1479 ed il 1503",,561,561,,,,"Drawings in pen and ink, sketched in with the stile, to illustrate Dante's Divina Commedia",,"The silver-point with which these designs were first drawn has with the rarest exceptions disappeared under the ink which has gone over it. The superiority of the illustrations that have remained without inking, as, for instance, those for Inferno XXX, Purgatorio VIII, and Paradiso XIX, is so manifest that one is tempted to ask whether B. himself did all the repassing with the pen or whether he left some of it to assistants. I belive that a detailed examination (for which there is no room here) would reveal the presence of more than one apprentice hand, but that the larger number were gone over by the master himself. Only one must not always expect it even of him that he will not slip occasionally into calligraphic ways of inking his silver-point and thereby lose something of the sparkle of the creative effort",,561,561,"Botticelli, Sandro",,,,,,,"Inventory number missing in BB 1961, BB 1938, BB 1903",
000570B-Berenson1961,Berlin,http://sws.geonames.org/2950159,Germany,http://sws.geonames.org/2921044,Kupferstichkabinett,http://viaf.org/viaf/132000764/,,,,,5135,,570 B,570B,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Cinque Apostoli che ascoltano una semplice donna genuflessa,,,bister,http://vocab.getty.edu/aat/300013351,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,570 B,570B,,,,Five apostles listening to the supplication of a kneeling woman,,"I used to ascribe this to ""Amico di Sandro"" but now see that is very close to Botticelli except in quality. It may be a studio copy of part of a composition by the master, dating from about 1490 and representing the Story of the Woman of Canaan (Matthew xv: 21-28)",,43,43,Amico di Sandro,http://vocab.getty.edu/ulan/500190835,,,,,,,
000570C-Berenson1961,Berlin,http://sws.geonames.org/2950159,Germany,http://sws.geonames.org/2921044,Kupferstichkabinett,http://viaf.org/viaf/132000764/,,,,,,,570 C,570C,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Vecchio Apostolo che dorme accovacciato per terra,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,570 C,570C,,,,"An elderly apostle cowering on the ground, asleep",,Copy possibly by Carli of corresponding figure in the Agony in the Garden in Granada Cathedral,,,,#N/A,,,,,,,Drawing missing in BB 1903,
0000572-Berenson1961,Darmstadt,http://sws.geonames.org/2938913,Germany,http://sws.geonames.org/2921044,Hessischen Landesmuseums Darmstadt,http://viaf.org/viaf/140312453/,,,,,A.E.1285,,572,572,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Otto uomini che volgono agitati lo sguardo in alto, davanti ad una parete con una porta chiusa",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Sembra il frammento di un disegno per un ricamo, raffigurante la parte inferiore di una Pentecoste",,572,572,,,,Lower part of Descent of the Holy Spirit,,"Design, perhaps for an embroidery",,572,572,"Botticelli, Sandro",,,,,"Design, perhaps for an embroidery, representing Lower part of Descent of the Holy Spirit",,,
000577B-Berenson1961,Göttingen,http://sws.geonames.org/2918632,Germany,http://sws.geonames.org/2921044,Universitätsgalerie,http://viaf.org/viaf/136956916,,,,,,,577 B,577B,201,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Incoronazione della Vergine,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Conosco questo foglio solamente attraverso la riproduzione del Van Marle ed è possibile che i contorni a carboncino fossero del maestro. Nel suo aspetto presente, tuttavia, il disegno non può essere valutato come suo, sebbene sembri una prima idea per la parte superiore della ""Incoronazione"" degli Uffizi (n. 8362). Rispetto al dipinto, le posizioni degli Angeli e dei Cherubini appaiono qui invertite: nel disegno gli Angeli fanno corona dietro al Cristo ed alla Madonna e le teste dei Cherubini formano un arco sotto di loro, nel dipinto invece l'arco dei Cherubini è in alto e gli Angeli danzano in cerchio in basso",,577 B,577B,,,,Study for upper part of Coronation of the Virgin,,"I know this sheet only from Van Marle's reproduction, and it remains possible that the outline was by the master himself. The sketch in its present aspect cannot, however, count as his although it would seem to represent an earlier idea for the upper part of the Uffizi Coronation, with the angels forming an arch over thepricipal figures and the cherubs below",,,,#N/A,,,,,,,Inventory number missing in BB 1961 and BB 1938. Drawing missing in BB 1903,"To Check if ""Universitätsgalerie"" is the correct name"
000566A-Berenson1961,Hamburg,http://sws.geonames.org/2911298,Germany,http://sws.geonames.org/2921044,Hamburger Kunsthalle,http://viaf.org/viaf/140632142/,,,,,,,566 A,566A,196,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,Giovane nudo che siede con le gambe incrociate e la testa affondata fra le braccia,,,metalpoint,getty_metalpoint,,,,,,,,,,,,,,,,,,,566 A,566A,,,,Youth sitting lightly to left with legs crossed over ankles and head buried in folded arms,,,,,,#N/A,,,,,,,Inventory number missing in BB 1961 and BB 1938. Drawing missing in BB 1903,
000576A-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,1149.E,,576 A,576A,,,XXXII,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,San Giovanni Evangelista risuscita lo sposo (secondo Jacopo da Varagine nella Legenda Aurea),,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,576 A,576A,,,,"St. John the Evangelist bringing the bridegroom to life, as recounted by Jacopo de Voragine in the Legenda Aurea",,"Probably a studio drawing from Botticelli's later but not last years, and intended for embroidery like those after his designs at Milan and orvieto. Companion, no doubt, to the original of my 582",,46,46,Amico di Sandro,http://vocab.getty.edu/ulan/500190835,,,,,,,
0000562-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,187.E,,562,562,191,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,"Lunetta con tre Angeli volteggianti, in atto di cantare leggendo una partitura",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,562,562,,,,Lunette with three angels floating and singing,,,,562,562,"Botticelli, Sandro",,,,,,,,
0000563-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,188.E,,563,563,189,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,Figura intera del Battista girato di tre quarti verso sinistra,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,563,563,,,,Study for Baptist standing,,,,563,563,"Botticelli, Sandro",,,,,,,,
0000564-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,193.E,,564,564,,,XXIX,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,San Girolamo seduto con un libro,,,metalpoint,getty_metalpoint,,,,,,,,,,,,,,,,,,,564,564,,,,Study for St. Jerome,,,,564,564,"Botticelli, Sandro",,,,,,,,
0000565-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,202.E,,565,565,188,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,"Figura intera di Angelo, in profilo a destra, col braccio destro alzato",,,pencil,,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,565,565,,,,"Angel standing in profile to right, with right arm held up",,May be brought into relation with the angels pulling aside curtains in the St. Barnaba altar-piece (Uffizi 8361) and in the Ambrosiana Tondo,,565,565,"Botticelli, Sandro",,,,,"An authentic but not important drawing, which may be brought into relation with the Angels pulling aside curtains in the Florence Academy altar-piece, and in the Ambrosiana tondo. I should date it at sometime toward 1490",,,
0000566-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,209.E,,566,566,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,Natività,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,,,566,566,,,,Nativity,,It has been several times folded and considerably gone over,,566,566,"Botticelli, Sandro",,,,,Same as 1938,,,
0000573-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Biblioteca Riccardiana,http://viaf.org/viaf/132135446/,,,,,1711,,573,573,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Fior di Virtù. Interno della prima pagina: Figura Femminile alata che si libra col piede destro sopra un vaso, reggendo fiori nella mano destra ed un astrolabio nella sinistra",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,573,573,,,,"Fior di Virtù. Inside the first page. Sketch of winged female figure floating with right foot over vase. In her extended right hand she holds flowers, and in her left an astrolabe",,"There is an almost exact correspondence in action between this sketch and the painting on the back of a lady's profile of Botticelli's School formerly Miss Cohen's, now in the London N.G., 2084. The drawing, however, is of superior quality to the painting, and closer to Botticelli in feeling, although the technique is not quite that of a strict follower",,573,573,"Botticelli, Sandro",,,,,Same as 1938,,,
0000574-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,189.E,,574,574,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Parte inferiore di una figura maschile in piedi in un paesaggio,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,574,574,,,,Sketch for lower part of male figure standing in a landscape,,Ascribed to Botticelli but poor and too angular for him. It is by a follower of Botticelli's Pollajuolesque manner,,574,574,"Botticelli, Sandro",,,,,Same as 1938,,,
0000575-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,201.E,,575,575,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Pallade che regge un cimiero nella mano destra ed un ramo d'ulivo nella sinistra ,Parte di un fregio con ornamenti geometrici e teste di putti,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,,,ink,http://vocab.getty.edu/aat/300015012,bister,http://vocab.getty.edu/aat/300013351,,,,,"Same as 1938, in Italian",,575,575,,,,Study for Pallas ,Part of a frieze with diasperings and  the heads of putti,,Seems by onother and inferior hand,575,575,"Botticelli, Sandro",,,,,,,,
000576A-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,1149.E,,576 A,576A,,,XXXII,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,San Giovanni Evangelista risuscita lo sposo (secondo Jacopo da Varagine nella Leggenda aurea),,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,576 A,576A,,,,"St. john Evangelist bringing the bridegroom to life, as recounted by Jacopo de Voragine in the Legenda Aurea",,"Probably a studio drawing from Botticelli's later but not last years, and intended for embroidery like those after his designs at Milan and Orvieto. Companion, no doubt, to the original of my 582",,46,46,Amico di Sandro,http://vocab.getty.edu/ulan/500190835,,,,,,,
0000577-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,1248.E,,577,577,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,Sei figure genuflesse (due giovani inghirlandati che leggono un libro e dietro di loro quattro incappucciati) sulle quali aleggia la colomba dello Spirito Santo,,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,577,577,,,,Two youths kneeling in midst of four other figures above them the Holy Spirit,,"Ascribed to Piero di Cosimo, with whom it has but a remote although a certain affinity",,577,577,"Botticelli, Sandro",,,,,Same as 1938,,,
000577A-Berenson1961,Florence,http://sws.geonames.org/3176959,Italy,http://sws.geonames.org/3175395,Gabinetto disegni e stampe degli Uffizi,http://viaf.org/viaf/131952597/,,,,,160.F,,577 A,577A,,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,School of,"Uomo anziano e barbuto, coperto solamente alla vita con un panno, investito dal vento, che corre verso sinistra tappandosi la bocca con ambo le mani",,,ink,http://vocab.getty.edu/aat/300015012,,,,,,,,,,,,,,,,,"Same as 1938, in Italian",,577 A,577A,,,,"Elderly bearded nude in attitude of floating to left with billowing draperies blown to right away from his belly and loins, with right arms almost horizontal and both hands to his mouth",,"Contemporary copy or possibly even an original outline in black chalk. Completely disguised by the ink of another hand, of a figure intended perhaps for one of the winds in the Birth of Venus. It is of course possible that it was meant for a demon in some such composition as my 586",,,,#N/A,,,,,,,Drawing missing in BB 1903,
#N/A,,#N/A,,#N/A,,#N/A,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,#N/A,#N/A,,,,,,,
#N/A,,#N/A,,#N/A,,#N/A,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,#N/A,#N/A,,,,,,,
0000570-Berenson1961,Rome,http://sws.geonames.org/3169070,Italy,http://sws.geonames.org/3175395,Biblioteca Apostolica Vaticana,http://viaf.org/viaf/146085455/,,,,,,,570,570,198,,,"Botticelli, Sandro",http://vocab.getty.edu/ulan/500015254,,Sette fogli con otto illustrazioni per l'inferno di Dante (il primo foglio è illustrato su ambedue le facce),,,metalpoint,getty_metalpoint,,,,,,,,,,,,,,,,,Vedi anche BB 561,,570,570,,,,"A number of sheets for the illustrations, the bulk of which are at Berlin, for Dante's Divina Commedia",,,,570,570,"Botticelli, Sandro",,,,,"A number of sheets for the illustrations, the bulk of which are at Berlin, for Dante's Divina Commedia",,,
